# wave, tp
4.654005911823646602e+04,3.100988666816075767e-01
4.656557164328656654e+04,3.092186823772267168e-01
4.659108416833666706e+04,3.083420447014835752e-01
4.661659669338677486e+04,3.075218688777188181e-01
4.664210921843686810e+04,3.066681788556054888e-01
4.666762174348696863e+04,3.058412402277284614e-01
4.669313426853706915e+04,3.050445676847172716e-01
4.671864679358716967e+04,3.042339943206310848e-01
4.674415931863727019e+04,3.034680311790666773e-01
4.676967184368736343e+04,3.027063961365305533e-01
4.679518436873747123e+04,3.019434354735705539e-01
4.682069689378757175e+04,3.011862604905738983e-01
4.684620941883767227e+04,3.004974411558490877e-01
4.687172194388777280e+04,2.997813418653627604e-01
4.689723446893786604e+04,2.991060101274210514e-01
4.692274699398796656e+04,2.984773632023026146e-01
4.694825951903807436e+04,2.978393881151565337e-01
4.697377204408817488e+04,2.972535373527879776e-01
4.699928456913827540e+04,2.966732428239441943e-01
4.702479709418836865e+04,2.960557824302328944e-01
4.705030961923846917e+04,2.954926047759645069e-01
4.707582214428856969e+04,2.949107843262580575e-01
4.710133466933867749e+04,2.943468419336956465e-01
4.712684719438877073e+04,2.938070415689966741e-01
4.715235971943887125e+04,2.932975520899391841e-01
4.717787224448897177e+04,2.927724577922879989e-01
4.720338476953907229e+04,2.922773639744883911e-01
4.722889729458917282e+04,2.917757996125591169e-01
4.725440981963928061e+04,2.912663284012953491e-01
4.727992234468937386e+04,2.907872576363766393e-01
4.730543486973947438e+04,2.902800403591821454e-01
4.733094739478957490e+04,2.897771649625890955e-01
4.735645991983966815e+04,2.892768895461294010e-01
4.738197244488976867e+04,2.887778849001873538e-01
4.740748496993986919e+04,2.882627089765910644e-01
4.743299749498997699e+04,2.877494679765965624e-01
4.745851002004007751e+04,2.872224936283599983e-01
4.748402254509017075e+04,2.866770284524238210e-01
4.750953507014027127e+04,2.861279463412535473e-01
4.753504759519037179e+04,2.855598557991587128e-01
4.756056012024047959e+04,2.849799668020622234e-01
4.758607264529058011e+04,2.843936761156053983e-01
4.761158517034067336e+04,2.837972372426484924e-01
4.763709769539077388e+04,2.831817777998502650e-01
4.766261022044087440e+04,2.825471528997346438e-01
4.768812274549097492e+04,2.818976024296972471e-01
4.771363527054108272e+04,2.812413255839126824e-01
4.773914779559117596e+04,2.805748107236691880e-01
4.776466032064127648e+04,2.799061692857386374e-01
4.779017284569137701e+04,2.792353827322113236e-01
4.781568537074147753e+04,2.785574749018472906e-01
4.784119789579157805e+04,2.778775108992598275e-01
4.786671042084167129e+04,2.772036586083838072e-01
4.789222294589177909e+04,2.765303358400548750e-01
4.791773547094187961e+04,2.758675704690349839e-01
4.794324799599198013e+04,2.752144078977215580e-01
4.796876052104208065e+04,2.745578078042618109e-01
4.799427304609217390e+04,2.739198834401569416e-01
4.801978557114227442e+04,2.733124780431160916e-01
4.804529809619238222e+04,2.727095400663741009e-01
4.807081062124248274e+04,2.721285079310425958e-01
4.809632314629258326e+04,2.715610624618662317e-01
4.812183567134267651e+04,2.709775886791266908e-01
4.814734819639277703e+04,2.704095505821236256e-01
4.817286072144287755e+04,2.698554662518177771e-01
4.819837324649298534e+04,2.692793575500072589e-01
4.822388577154308587e+04,2.687388587245349569e-01
4.824939829659317911e+04,2.681884909208087642e-01
4.827491082164327963e+04,2.676238764896892719e-01
4.830042334669338015e+04,2.670719180584970598e-01
4.832593587174347340e+04,2.665046825571987243e-01
4.835144839679358847e+04,2.659166598800718484e-01
4.837696092184368172e+04,2.653213321338690478e-01
4.840247344689378224e+04,2.647160588554703931e-01
4.842798597194388276e+04,2.640668475645686075e-01
4.845349849699397600e+04,2.634102998455917777e-01
4.847901102204407653e+04,2.627242893177606509e-01
4.850452354709417705e+04,2.619978923272185956e-01
4.853003607214428484e+04,2.612686540289837489e-01
4.855554859719438537e+04,2.605005191289067601e-01
4.858106112224447861e+04,2.597078282205068644e-01
4.860657364729457913e+04,2.588824065842036948e-01
4.863208617234467965e+04,2.580298908367191779e-01
4.865759869739478745e+04,2.571266485548376890e-01
4.868311122244488797e+04,2.562119382684629465e-01
4.870862374749498122e+04,2.552571315957176679e-01
4.873413627254508174e+04,2.542657690259927383e-01
4.875964879759518226e+04,2.532622540946027345e-01
4.878516132264528278e+04,2.521965917086625986e-01
4.881067384769539058e+04,2.510098375698025519e-01
4.883618637274548382e+04,2.497399889180816068e-01
4.886169889779558434e+04,2.484636829429863469e-01
4.888721142284568487e+04,2.472558603261071630e-01
4.891272394789578539e+04,2.459739387326066729e-01
4.893823647294588591e+04,2.447146328240445146e-01
4.896374899799597915e+04,2.434956681629071307e-01
4.898926152304608695e+04,2.422294014504176030e-01
4.901477404809618747e+04,2.410244100585590687e-01
4.904028657314628799e+04,2.398214078062316235e-01
4.906579909819638851e+04,2.386025580343539010e-01
4.909131162324648176e+04,2.373956184339353070e-01
4.911682414829658228e+04,2.362720717748924004e-01
4.914233667334669008e+04,2.350802357516179608e-01
4.916784919839679060e+04,2.339013561095212856e-01
4.919336172344689112e+04,2.327491513963116654e-01
4.921887424849698436e+04,2.315145664162407690e-01
4.924438677354708489e+04,2.302883590272665204e-01
4.926989929859718541e+04,2.290044136824863075e-01
4.929541182364729320e+04,2.276257302244885927e-01
4.932092434869739373e+04,2.262443330241240003e-01
4.934643687374748697e+04,2.247033387300693685e-01
4.937194939879758749e+04,2.230379358978568927e-01
4.939746192384768801e+04,2.212606854541242507e-01
4.942297444889778126e+04,2.193718098980183273e-01
4.944848697394788178e+04,2.172436497510804032e-01
4.947399949899798958e+04,2.149746393051010784e-01
4.949951202404809010e+04,2.124825140563672554e-01
4.952502454909819062e+04,2.097382451621956356e-01
4.955053707414828386e+04,2.068447281924940817e-01
4.957604959919838439e+04,2.036349933711557314e-01
4.960156212424848491e+04,2.001772951210172014e-01
4.962707464929859270e+04,1.965058551944428578e-01
4.965258717434869322e+04,1.926361784795126153e-01
4.967809969939878647e+04,1.884880917589784322e-01
4.970361222444888699e+04,1.841768450286335734e-01
4.972912474949898751e+04,1.796589559735663755e-01
4.975463727454909531e+04,1.749400190674479105e-01
4.978014979959919583e+04,1.701339421246237382e-01
4.980566232464928908e+04,1.651327829133898140e-01
4.983117484969938960e+04,1.600323967574311945e-01
4.985668737474949012e+04,1.548442395652057380e-01
4.988219989979959064e+04,1.496429496079018928e-01
4.990771242484969844e+04,1.443658883053905440e-01
4.993322494989979168e+04,1.391171932196234584e-01
4.995873747494989220e+04,1.338709133380446004e-01
4.998424999999999272e+04,1.286344047972279303e-01
